,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
1968-05,0.0527,0.0388,0.0052,0.0638,0.0342,0.0225,0.0678,0.0334,-0.008199999999999999,0.054000000000000006,0.0542,0.0516,0.034300000000000004,0.0183,0.006,0.0134,0.037000000000000005,0.1101,0.0116,0.0045000000000000005,-0.0074,0.039599999999999996,0.0373,0.056900000000000006,0.0642,0.0964,0.0274,0.1375,0.0661,0.061799999999999994
1968-06,0.010700000000000001,0.0206,0.043,-0.0481,-0.0032,-0.0215,0.0391,0.0225,0.0089,-0.019299999999999998,-0.009399999999999999,0.006500000000000001,0.0052,-0.0152,-0.004,-0.018799999999999997,-0.0005,0.0049,0.018500000000000003,0.08439999999999999,0.0415,0.0054,-0.0191,0.006,0.014499999999999999,-0.004699999999999999,0.006,0.0048,0.0776,-0.0236
1968-07,-0.0429,0.006999999999999999,-0.0139,-0.0412,-0.0647,-0.054000000000000006,-0.0294,-0.040999999999999995,-0.0105,-0.0406,-0.0017000000000000001,-0.06849999999999999,-0.045700000000000005,-0.0404,-0.0232,-0.0679,-0.0661,-0.02,0.0535,0.0017000000000000001,-0.0019,-0.050300000000000004,-0.0558,-0.0385,-0.0492,-0.08109999999999999,-0.049400000000000006,-0.0664,0.0079,-0.050300000000000004
1968-08,0.0207,0.07730000000000001,-0.0319,0.0447,-0.0012,0.021400000000000002,0.050300000000000004,0.0068000000000000005,0.0255,0.0882,0.0806,0.0169,0.040999999999999995,0.0097,0.015600000000000001,0.0063,-0.0173,-0.0148,0.0127,-0.0087,0.0126,0.0017000000000000001,0.0053,0.0591,-0.0014000000000000002,0.0031,0.0229,0.0588,0.056100000000000004,0.04769999999999999
1968-09,0.038599999999999995,0.05,0.057,0.1284,0.049699999999999994,0.0195,0.038599999999999995,0.0085,0.0698,0.0748,0.050499999999999996,0.07780000000000001,0.0492,0.041299999999999996,0.0705,0.024700000000000003,0.0391,0.0704,0.0351,0.0027,0.029500000000000002,0.10220000000000001,0.0281,0.0381,0.114,0.0904,0.0765,0.07980000000000001,0.0911,0.0897
1968-10,0.0102,-0.050300000000000004,0.015700000000000002,-0.005699999999999999,0.034300000000000004,0.008199999999999999,0.0169,-0.0005,0.0223,0.0213,-0.02,0.0287,0.0152,-0.008199999999999999,0.039900000000000005,-0.0149,-0.0095,-0.0496,0.026099999999999998,0.0049,0.0317,0.0015,-0.051100000000000007,0.051,-0.0031,0.0394,0.0038,0.0674,0.030899999999999997,-0.0181
1968-11,0.0558,0.0521,0.0304,0.0645,0.015700000000000002,0.0697,0.0455,0.081,0.0482,0.0521,0.06480000000000001,0.0537,0.0507,0.053200000000000004,-0.023399999999999997,0.0786,0.09759999999999999,0.09380000000000001,0.055,0.08789999999999999,0.053899999999999997,0.0658,0.0868,0.054900000000000004,0.0786,0.10800000000000001,0.045700000000000005,0.09570000000000001,0.0653,0.0951
1968-12,-0.017,-0.0055000000000000005,0.10289999999999999,-0.04190000000000001,-0.0495,-0.0697,-0.0129,-0.0103,-0.026000000000000002,-0.0348,-0.0183,0.0069,-0.023799999999999998,-0.054000000000000006,-0.039599999999999996,-0.027000000000000003,0.028999999999999998,0.0016,-0.0259,-0.0288,-0.0664,-0.0447,-0.0548,-0.0414,-0.0392,-0.0095,-0.0496,0.0161,-0.0611,0.0003
1969-01,-0.0074,-0.0046,0.0364,-0.023700000000000002,-0.044500000000000005,0.0009,-0.0060999999999999995,-0.0023,-0.016200000000000003,-0.0426,-0.015300000000000001,0.0282,-0.0049,-0.0181,-0.0141,-0.0301,-0.028900000000000002,0.0097,-0.0115,0.0241,0.012,0.0242,-0.0479,-0.015,0.0301,-0.0166,-0.0074,-0.0097,-0.0004,-0.0359
1969-02,-0.0564,-0.050300000000000004,-0.095,-0.06849999999999999,-0.07,-0.04650000000000001,-0.09539999999999998,-0.051399999999999994,-0.056299999999999996,-0.0801,-0.059500000000000004,-0.0849,-0.0649,-0.0401,-0.025699999999999997,-0.07769999999999999,-0.0702,-0.0728,-0.0458,-0.052000000000000005,-0.0332,-0.0965,-0.0342,-0.0452,-0.0824,-0.1344,-0.0285,-0.1186,-0.0866,-0.0951
1969-03,0.0105,0.0168,-0.0171,0.009300000000000001,0.0369,0.022000000000000002,0.0118,0.0334,0.0031,-0.0327,0.0438,0.028999999999999998,0.028300000000000002,0.0345,0.0481,-0.014199999999999999,-0.0108,-0.058899999999999994,0.07200000000000001,-0.0129,-0.0042,0.024,0.0564,0.08349999999999999,-0.0317,0.0337,0.0565,0.0342,0.0349,0.0134
1969-04,0.021400000000000002,0.011399999999999999,-0.019799999999999998,0.0591,0.0,0.050199999999999995,-0.0139,0.049800000000000004,-0.011899999999999999,-0.0019,0.0227,0.0059,-0.0079,-0.0095,-0.0003,-0.037000000000000005,0.0106,-0.1059,-0.0027,0.0134,0.07730000000000001,0.0195,0.0404,0.0416,-0.0143,0.0344,0.037000000000000005,0.0668,0.0297,-0.0044
1969-05,0.016399999999999998,0.0297,0.0171,-0.0354,0.0204,0.0016,-0.019299999999999998,0.0166,-0.0052,0.009000000000000001,-0.0068000000000000005,-0.028900000000000002,-0.0105,-0.0052,0.0067,-0.0684,0.018000000000000002,0.004,0.037200000000000004,0.0002,0.0106,-0.0199,-0.017,0.0014000000000000002,-0.0202,-0.0458,0.0088,0.0302,-0.0118,-0.0026
1969-06,-0.0603,-0.08039999999999999,-0.055,-0.12710000000000002,-0.1063,-0.0169,-0.0868,-0.050300000000000004,-0.0754,-0.1025,-0.1189,-0.10310000000000001,-0.0892,-0.0637,-0.059699999999999996,-0.0908,-0.1281,-0.1035,-0.0989,-0.0574,-0.0398,-0.0975,0.0015,-0.0883,-0.0818,-0.16879999999999998,-0.0416,-0.1003,-0.10220000000000001,-0.1193
1969-07,-0.060899999999999996,-0.0207,-0.047599999999999996,-0.0858,-0.10859999999999999,-0.0346,-0.12050000000000001,-0.0273,-0.042199999999999994,-0.0623,-0.0707,-0.0652,-0.0653,-0.0863,-0.0776,-0.12869999999999998,-0.0983,0.0558,-0.0973,-0.0298,-0.0449,-0.0746,-0.0528,-0.0333,-0.1252,-0.09939999999999999,-0.0828,-0.1035,-0.087,-0.10880000000000001
1969-08,0.0479,0.0667,0.039900000000000005,0.0803,0.091,0.0475,0.025099999999999997,0.092,0.0331,0.04190000000000001,0.08460000000000001,0.0039000000000000003,0.0308,0.0461,0.0279,0.056600000000000004,0.051,0.0478,0.066,-0.0129,0.0166,0.09820000000000001,0.0703,0.053899999999999997,0.0556,0.06309999999999999,0.0828,0.0886,0.10550000000000001,0.0308
1969-09,0.009899999999999999,-0.009300000000000001,0.0414,0.0147,-0.0018,-0.0054,-0.027000000000000003,0.0217,-0.0545,-0.0305,-0.0348,-0.0104,-0.0296,-0.0175,-0.0091,-0.0471,0.0202,-0.0055000000000000005,-0.0971,-0.0414,-0.04,0.02,0.0034999999999999996,0.001,-0.016200000000000003,0.0034000000000000002,-0.0076,-0.0102,-0.0074,-0.0092
1969-10,0.07769999999999999,0.11630000000000001,0.1242,0.0859,0.0786,0.0639,0.0731,0.0897,0.0453,0.0676,0.0873,0.0816,0.0484,0.1067,0.049400000000000006,0.062400000000000004,0.0125,0.1076,-0.011699999999999999,0.0828,0.035,0.11470000000000001,0.055099999999999996,0.0478,0.047599999999999996,0.11199999999999999,0.0625,0.0897,0.09050000000000001,0.0808
1969-11,-0.0192,-0.0282,0.0060999999999999995,-0.0665,-0.0418,-0.024300000000000002,-0.030899999999999997,0.0034000000000000002,-0.045700000000000005,-0.0425,-0.0377,-0.0458,-0.034300000000000004,-0.034300000000000004,-0.0412,-0.0849,0.0005,0.0398,-0.045700000000000005,-0.0526,0.0118,-0.0258,-0.0178,-0.025099999999999997,-0.0796,-0.06709999999999999,-0.041100000000000005,-0.024700000000000003,-0.0682,-0.0665
1969-12,-0.0044,-0.0060999999999999995,-0.0194,-0.054400000000000004,-0.030699999999999998,0.0096,-0.0604,0.043,-0.0366,-0.056299999999999996,-0.0331,-0.013000000000000001,-0.0231,-0.0255,-0.0318,-0.059699999999999996,-0.039900000000000005,0.051100000000000007,-0.030699999999999998,-0.006500000000000001,-0.055099999999999996,0.0016,-0.0062,-0.0207,-0.08,-0.0394,-0.0277,-0.0516,-0.0229,-0.0546
1970-01,-0.0274,-0.013500000000000002,-0.0699,-0.0716,-0.11449999999999999,-0.069,-0.0509,-0.0711,-0.0677,-0.0466,-0.0924,-0.0571,-0.0655,-0.0629,-0.0875,-0.1189,-0.0174,-0.0017000000000000001,-0.11560000000000001,-0.042300000000000004,-0.0256,-0.1057,-0.0913,-0.08289999999999999,-0.0757,-0.0768,-0.0571,-0.1252,-0.09179999999999999,-0.055999999999999994
1970-02,0.0542,0.0687,0.0028000000000000004,0.06849999999999999,0.0129,0.0028000000000000004,0.0322,0.0557,0.037599999999999995,0.0501,0.0873,0.1101,0.064,0.083,0.0767,0.053899999999999997,0.0596,0.16820000000000002,0.052199999999999996,0.0836,0.0795,0.026699999999999998,0.0292,0.054900000000000004,0.1043,0.0181,0.057699999999999994,0.0659,0.1115,0.0405
1970-03,-0.009300000000000001,-0.006,0.014199999999999999,-0.027200000000000002,-0.0326,-0.0096,-0.0109,-0.051,0.0083,0.011200000000000002,-0.0137,0.008100000000000001,0.0254,0.0242,0.0475,-0.0233,-0.0149,-0.0329,-0.0038,0.0291,0.0229,-0.049100000000000005,-0.0253,-0.0109,-0.0334,-0.0528,-0.0103,-0.07339999999999999,-0.0078000000000000005,-0.0219
1970-04,-0.1014,-0.0941,-0.0282,-0.20629999999999998,-0.15560000000000002,-0.07919999999999999,-0.1435,-0.1012,-0.0431,-0.0761,-0.1054,-0.0943,-0.1157,-0.08380000000000001,-0.0906,-0.1433,-0.13390000000000002,-0.147,-0.0907,-0.0806,-0.08789999999999999,-0.21719999999999998,-0.1429,-0.09269999999999999,-0.1198,-0.20559999999999998,-0.1008,-0.1985,-0.128,-0.1425
1970-05,-0.0727,-0.061,0.0354,-0.0981,-0.16079999999999997,-0.0824,-0.10189999999999999,-0.0774,-0.028399999999999998,-0.10310000000000001,-0.09390000000000001,-0.09369999999999999,-0.09759999999999999,-0.08460000000000001,-0.0499,-0.0873,-0.0352,0.0587,0.0262,-0.0536,-0.0374,-0.11199999999999999,-0.0962,-0.0876,-0.0705,-0.1159,-0.0946,-0.13970000000000002,-0.08349999999999999,-0.10890000000000001
1970-06,-0.0062,-0.026600000000000002,0.0667,-0.0959,-0.09570000000000001,-0.050300000000000004,-0.0711,-0.0048,-0.0158,-0.0253,-0.0574,-0.06480000000000001,-0.0483,0.0064,-0.0302,-0.1082,-0.0116,-0.030299999999999997,-0.024300000000000002,-0.047,-0.0848,-0.081,-0.1189,-0.0564,-0.1533,-0.0696,-0.0381,-0.0645,-0.0462,-0.0949
1970-07,0.0559,0.0675,0.035,0.08449999999999999,0.1243,0.0458,0.08259999999999999,0.021400000000000002,0.08529999999999999,0.1061,0.0977,0.0353,0.0361,0.0536,0.08689999999999999,0.0435,0.0232,0.0633,0.1284,0.08710000000000001,0.1027,0.0682,0.0229,0.069,0.0837,0.0451,0.11779999999999999,0.024,0.0877,0.0942
1970-08,-0.0023,-0.027000000000000003,0.0064,0.08710000000000001,0.0599,0.042300000000000004,0.0725,0.018000000000000002,0.0529,0.045599999999999995,0.0377,0.0,0.0441,0.0245,0.0908,0.09910000000000001,0.045700000000000005,-0.029300000000000003,0.0662,0.0467,0.025,0.034300000000000004,0.0809,0.0724,0.0839,0.066,0.0504,0.065,0.050199999999999995,0.0616
1970-09,0.0495,0.044800000000000006,0.0052,0.10439999999999999,0.07400000000000001,0.064,0.1206,0.0801,-0.0123,0.0599,0.0746,0.04190000000000001,0.0817,0.0315,0.015700000000000002,0.0898,0.0818,0.24100000000000002,0.0305,-0.0054,-0.009300000000000001,0.1429,0.1001,0.004699999999999999,0.0904,0.1606,0.0684,0.17190000000000003,0.0527,0.06559999999999999
1970-10,0.0111,-0.0102,0.1036,-0.042699999999999995,-0.0223,-0.0018,-0.0363,0.0031,-0.0408,-0.019,-0.04019999999999999,-0.049800000000000004,-0.0348,0.0011,-0.0282,-0.09949999999999999,-0.0478,0.0632,0.029300000000000003,-0.008,-0.0375,-0.0591,-0.035,-0.0392,-0.050199999999999995,-0.0767,-0.0095,-0.0262,-0.0729,-0.0875
1970-11,0.0575,-0.0085,0.1005,0.0782,0.0222,0.048799999999999996,0.025,0.0297,0.045899999999999996,0.0271,0.0159,0.0194,0.0311,0.0373,0.0816,0.0458,-0.0174,0.0888,0.048499999999999995,0.09390000000000001,0.0611,0.030299999999999997,0.0404,0.001,0.036000000000000004,-0.0111,0.0775,0.0394,0.0591,0.0634
1970-12,0.06280000000000001,0.0429,0.026699999999999998,0.0451,0.1274,0.0567,0.1413,0.053399999999999996,0.0983,0.1332,0.0925,0.07440000000000001,0.12050000000000001,0.0368,0.061900000000000004,0.0558,0.0572,0.0559,0.0223,0.0713,0.06849999999999999,0.037599999999999995,0.0446,0.0981,0.1057,0.11130000000000001,0.0487,0.063,0.0958,0.08349999999999999
1971-01,0.0273,0.0451,0.0575,0.11560000000000001,0.0559,0.051500000000000004,0.1263,0.0492,0.07,0.063,0.0623,0.0429,0.0824,0.07519999999999999,0.0196,0.166,0.058899999999999994,0.0337,0.0031,0.029500000000000002,0.0975,0.0861,0.0533,0.054299999999999994,0.1583,0.1394,0.0786,0.0705,0.0525,0.1419
1971-02,0.0236,0.0166,0.0507,0.058899999999999994,0.0711,0.0169,0.0605,0.0131,0.0179,0.0636,0.0022,-0.0012,0.009300000000000001,0.0712,0.0019,0.0426,0.0335,0.0375,0.047599999999999996,-0.0258,-0.053,0.0373,0.0275,0.0223,0.0276,0.018799999999999997,0.036000000000000004,0.0639,0.018500000000000003,0.0282
1971-03,0.0409,0.026600000000000002,0.09609999999999999,0.1112,0.0447,0.0636,0.0429,0.0368,0.0317,-0.0038,0.0085,0.039900000000000005,0.0378,0.020499999999999997,0.025699999999999997,0.0334,0.061900000000000004,0.0889,0.026099999999999998,0.0239,0.0073,0.077,0.081,0.0441,0.0304,0.09179999999999999,0.0633,0.0909,0.0717,0.018600000000000002
1971-04,0.0176,0.015,0.0173,0.0673,0.054000000000000006,0.0382,0.0282,0.042300000000000004,0.0644,-0.0003,0.0436,0.0281,0.053399999999999996,0.08900000000000001,0.08689999999999999,0.065,0.0398,0.028300000000000002,0.0437,-0.0354,0.008199999999999999,0.0236,0.0229,0.028900000000000002,0.1161,0.016,0.0555,0.0323,0.0229,0.067
1971-05,-0.0151,-0.0169,-0.0771,-0.0083,-0.0634,-0.010700000000000001,-0.040999999999999995,-0.0213,-0.0084,-0.0356,-0.0526,-0.0369,-0.0434,-0.0282,-0.048799999999999996,-0.0375,-0.020099999999999996,-0.0781,-0.0463,-0.0369,-0.0521,-0.0392,-0.0623,-0.0264,-0.036699999999999997,-0.031,-0.0196,0.0108,-0.054000000000000006,-0.07200000000000001
1971-06,0.011200000000000002,0.0111,0.0006,0.0102,-0.0068000000000000005,0.0337,-0.0179,0.020499999999999997,-0.0023,-0.0639,-0.0278,-0.0475,0.0018,0.017,-0.0129,-0.0125,-0.0151,0.0542,0.009899999999999999,0.0429,0.0105,0.0067,-0.0236,-0.0129,-0.0332,0.0208,0.0,0.0369,-0.0002,-0.0329
1971-07,-0.0084,-0.0313,0.0053,-0.1,-0.024900000000000002,-0.0582,-0.0666,-0.0217,-0.0412,-0.0449,-0.0353,-0.0754,-0.047400000000000005,-0.06860000000000001,-0.0315,-0.07919999999999999,-0.0421,-0.1118,-0.0203,-0.0215,-0.0369,-0.09759999999999999,-0.08689999999999999,-0.048799999999999996,-0.0594,-0.0605,-0.028999999999999998,-0.076,-0.019,-0.0754
1971-08,0.0209,0.0134,0.0253,0.0867,0.039599999999999996,0.0675,0.0646,0.0315,0.0791,0.0768,0.0698,0.0863,0.0904,0.09539999999999998,0.0983,0.0495,-0.0368,0.0415,-0.0126,-0.0233,-0.0024,0.0352,0.0564,0.022400000000000003,0.1612,0.0434,0.06280000000000001,0.048,0.06709999999999999,0.039599999999999996
1971-09,0.0049,-0.0076,-0.0287,-0.0331,0.0166,0.0159,-0.0022,0.0066,0.0008,-0.0036,0.0177,-0.0737,-0.0108,0.0118,0.0023,-0.0031,-0.0255,-0.08039999999999999,-0.0159,-0.0149,0.0027,-0.009000000000000001,-0.016200000000000003,-0.013000000000000001,-0.0044,-0.003,0.0054,0.0001,-0.0029,0.0316
1971-10,-0.0327,0.01,-0.08779999999999999,-0.065,-0.0332,-0.0421,-0.0431,-0.024700000000000003,-0.0672,-0.0857,-0.059699999999999996,-0.10210000000000001,-0.08529999999999999,-0.0672,-0.0565,-0.0632,-0.1356,-0.09609999999999999,-0.0429,0.0204,-0.0183,-0.057,-0.0437,-0.0401,-0.019299999999999998,-0.0368,-0.0348,-0.0227,-0.023,-0.0385
1971-11,0.0059,0.0069,0.0169,0.008,-0.04650000000000001,0.0171,-0.0223,0.0069,-0.0143,-0.051699999999999996,-0.0398,-0.0253,-0.0242,-0.0207,-0.005600000000000001,-0.0147,-0.039,-0.0374,0.0006,-0.012199999999999999,0.0043,-0.0052,0.018500000000000003,-0.0125,-0.0051,-0.0279,0.0038,0.0068000000000000005,0.0113,-0.0292
1971-12,0.0907,0.1333,0.0867,0.1379,0.1243,0.0849,0.1067,0.0779,0.069,0.1485,0.0851,0.1394,0.1295,0.11699999999999999,0.0629,0.1304,0.11720000000000001,0.16879999999999998,0.0874,0.0812,0.0755,0.1438,0.1112,0.1065,0.098,0.14150000000000001,0.0986,0.121,0.0593,0.1326
1972-01,0.0037,0.0287,0.057999999999999996,0.09939999999999999,0.0131,0.0321,0.0519,0.0263,0.0443,0.0716,0.0165,0.0435,0.0327,0.0231,0.0305,0.1405,0.0779,0.092,0.0004,-0.0032,0.0101,0.0581,0.085,-0.0121,0.0638,0.0701,-0.0079,0.09269999999999999,0.0084,0.1065
1972-02,0.0382,0.0647,0.0832,0.07200000000000001,0.0625,0.06570000000000001,0.0219,0.0712,0.0262,0.019299999999999998,0.0313,0.0683,0.0361,0.0311,-0.0018,0.0187,0.066,-0.0352,0.0268,-0.025,0.0024,0.0246,0.018500000000000003,0.0394,0.032,0.048799999999999996,0.0564,0.0633,0.0004,0.0361
1972-03,0.001,-0.0229,0.030299999999999997,-0.0109,-0.0172,0.0414,-0.0242,0.0046,0.024300000000000002,-0.002,0.009300000000000001,0.0028000000000000004,0.0152,0.0333,0.048,-0.0102,0.0042,-0.1242,-0.0536,-0.0014000000000000002,-0.0033,-0.0311,0.01,0.0318,-0.0021,0.0102,0.021400000000000002,0.0297,0.0513,0.0069
1972-04,0.0204,0.023799999999999998,0.0641,0.005699999999999999,0.0286,0.0233,-0.0132,0.011000000000000001,0.0213,-0.0161,0.0197,0.0021,0.039,0.0617,-0.025699999999999997,-0.0148,-0.0022,0.042699999999999995,-0.0074,-0.027999999999999997,-0.0106,-0.016200000000000003,0.008,0.0077,0.020499999999999997,0.030699999999999998,-0.0126,0.019799999999999998,0.0256,0.0381
1972-05,0.003,0.0496,0.0291,0.0565,0.0168,0.0404,-0.0582,0.0371,0.013300000000000001,-0.0287,-0.032,-0.014499999999999999,0.0226,0.018799999999999997,-0.0302,0.018799999999999997,0.0327,-0.0827,0.0374,-0.0017000000000000001,0.0124,-0.0075,0.0384,0.024399999999999998,0.0159,0.0104,0.0123,0.043899999999999995,-0.0187,-0.0111
1972-06,-0.013300000000000001,0.0608,-0.0067,-0.0226,-0.032799999999999996,-0.0102,-0.0354,0.0254,-0.0392,0.0067,-0.0329,-0.0542,-0.0168,-0.0148,-0.0278,-0.0446,-0.0063,-0.1329,-0.008100000000000001,-0.015600000000000001,-0.0264,-0.0536,-0.0253,-0.0194,-0.096,-0.053399999999999996,-0.0414,-0.0019,-0.0382,-0.0666
1972-07,0.012199999999999999,-0.019299999999999998,-0.0518,-0.0398,-0.0579,0.0098,-0.0404,0.031,-0.003,-0.0271,-0.024900000000000002,-0.038900000000000004,-0.0066,-0.04190000000000001,-0.009899999999999999,0.0075,-0.0381,-0.111,-0.0095,0.0005,0.0074,-0.0278,0.0098,0.025099999999999997,-0.0433,-0.0508,-0.020499999999999997,-0.0872,-0.0101,-0.026099999999999998
1972-08,0.0096,0.0519,-0.0274,-0.0254,0.0007000000000000001,-0.008,-0.0001,0.0105,0.0758,-0.028399999999999998,0.009000000000000001,0.084,0.048600000000000004,0.0048,0.0431,0.0262,0.0325,0.1124,0.1246,0.059500000000000004,0.0518,0.0052,0.029500000000000002,0.0106,0.0077,0.0215,-0.005699999999999999,-0.018500000000000003,0.0602,0.0499
1972-09,-0.0131,-0.004,-0.0751,-0.029300000000000003,-0.016,0.0175,-0.0318,-0.0043,-0.046,-0.0369,-0.0278,-0.0393,-0.015,-0.0213,-0.011200000000000002,-0.0217,-0.028900000000000002,-0.1533,-0.0006,0.0018,0.042699999999999995,-0.030299999999999997,-0.0115,-0.024399999999999998,-0.0642,-0.0359,-0.0023,0.0034999999999999996,-0.0019,-0.0412
1972-10,0.020099999999999996,-0.0379,-0.010700000000000001,-0.0015,-0.036000000000000004,0.0208,-0.0124,0.015,0.0011,0.0091,-0.0076,-0.019,-0.0097,0.024700000000000003,-0.0345,-0.0158,-0.0036,-0.0493,0.0318,0.0677,0.0227,-0.0215,-0.0346,0.032,0.029300000000000003,-0.0079,0.0069,0.044800000000000006,0.0163,-0.0143
1972-11,0.058899999999999994,0.048499999999999995,0.1014,0.0462,0.047599999999999996,0.003,0.1005,-0.0053,0.0603,0.08990000000000001,0.0783,0.1328,0.063,0.027200000000000002,0.1032,0.0786,0.042300000000000004,0.1577,0.0611,0.0639,0.0704,0.0447,0.026699999999999998,0.0581,0.0559,0.039,0.060700000000000004,0.057,0.047400000000000005,0.045599999999999995
1972-12,0.0213,-0.008100000000000001,-0.0329,0.0562,0.0202,0.0441,-0.0302,0.0373,0.0095,-0.0108,-0.0189,-0.0564,-0.004,0.0029,-0.002,-0.0348,0.0311,-0.0334,0.0111,-0.0154,0.014499999999999999,-0.0092,0.0204,0.0048,-0.0392,-0.0032,0.0139,0.0404,-0.008,-0.024
1973-01,-0.0285,-0.0525,0.0016,-0.13140000000000002,-0.0739,-0.040999999999999995,-0.0682,-0.0118,-0.0258,-0.079,-0.0818,-0.011699999999999999,-0.0444,-0.0575,-0.0591,-0.0724,0.0326,0.1388,0.05,-0.042800000000000005,-0.0212,-0.0663,0.0216,-0.0373,-0.1035,-0.071,-0.0391,-0.06509999999999999,-0.0748,-0.0235
1973-02,-0.0382,0.019299999999999998,-0.0113,-0.1164,-0.0461,-0.009000000000000001,-0.0975,-0.0070999999999999995,-0.0038,-0.0833,-0.0746,-0.016,-0.0377,-0.0617,-0.06709999999999999,-0.0483,0.049699999999999994,-0.0009,-0.0742,-0.019799999999999998,-0.0464,-0.08789999999999999,-0.0288,-0.0368,-0.061500000000000006,-0.0636,-0.0587,-0.125,-0.061399999999999996,-0.0647
1973-03,-0.011899999999999999,0.0078000000000000005,0.0059,-0.0429,-0.0168,-0.0138,-0.046799999999999994,0.0078000000000000005,0.0072,0.0054,-0.0132,0.0368,-0.0387,0.0003,-0.0227,-0.0144,-0.0139,0.0066,0.0317,-0.0216,0.0053,-0.0308,-0.0127,0.0127,0.0332,-0.060700000000000004,-0.0635,0.014499999999999999,-0.0042,-0.016
1973-04,-0.0405,-0.0509,-0.0891,-0.08710000000000001,-0.1222,-0.0546,-0.0808,-0.0548,-0.0363,-0.06860000000000001,-0.0385,-0.011699999999999999,-0.061,-0.1015,-0.031,-0.07339999999999999,-0.0104,-0.0955,-0.01,-0.0058,0.0086,-0.0815,-0.0666,-0.0493,-0.08560000000000001,-0.07780000000000001,-0.0794,-0.1728,-0.08,-0.0913
1973-05,-0.0087,-0.0053,-0.0192,-0.061200000000000004,-0.0285,-0.0042,-0.07440000000000001,0.010700000000000001,-0.0111,-0.056900000000000006,-0.040999999999999995,-0.0516,-0.0296,0.0183,-0.0601,-0.0451,-0.0206,-0.02,-0.0345,0.0036,-0.0084,-0.0851,-0.0241,0.019299999999999998,-0.1048,-0.0733,-0.0158,-0.056799999999999996,-0.0325,-0.0782
1973-06,-0.0335,-0.011399999999999999,0.0362,-0.1003,-0.0446,0.013600000000000001,-0.1277,0.0002,-0.0155,-0.053399999999999996,-0.0253,-0.0268,-0.019299999999999998,0.0333,-0.0301,-0.0802,0.0292,-0.1009,0.0169,-0.024700000000000003,-0.0032,-0.0823,-0.0003,-0.0087,-0.0538,-0.0538,-0.0547,-0.0941,0.0255,-0.025099999999999997
1973-07,0.058899999999999994,0.0538,0.0536,0.1557,0.10529999999999999,0.04650000000000001,0.128,0.0687,0.07200000000000001,0.1015,0.1334,0.071,0.1226,0.0873,0.057699999999999994,0.1409,0.07769999999999999,-0.038599999999999995,0.0038,-0.0239,-0.0031,0.179,0.045899999999999996,0.0535,0.0802,0.16190000000000002,0.0989,0.17350000000000002,0.0908,0.0767
1973-08,-0.019799999999999998,-0.0161,-0.0735,-0.0191,-0.04,-0.044800000000000006,-0.08,-0.0691,-0.0181,-0.045899999999999996,-0.0217,0.0109,0.024900000000000002,-0.0527,-0.032400000000000005,-0.0404,0.0040999999999999995,-0.11,-0.0368,-0.0209,-0.0393,-0.0226,-0.037200000000000004,0.0414,-0.0395,-0.0174,-0.0473,-0.0197,-0.0223,-0.0285
1973-09,0.0677,-0.0077,0.013999999999999999,0.046900000000000004,0.0821,-0.0106,0.1001,0.0079,0.1036,0.0675,0.0968,0.09849999999999999,0.08310000000000001,0.0964,0.0741,0.085,0.1036,0.2912,0.09140000000000001,0.079,0.0767,0.08710000000000001,-0.032400000000000005,0.057800000000000004,0.12179999999999999,0.0983,0.0677,0.1097,0.0733,0.0529
1973-10,-0.024399999999999998,0.016,-0.0045000000000000005,-0.0722,-0.0403,-0.0089,-0.0697,0.0183,0.026099999999999998,0.014499999999999999,-0.0017000000000000001,0.07400000000000001,0.0241,-0.0308,-0.0717,-0.0033,0.0695,0.1167,0.0519,-0.0338,-0.0554,-0.044000000000000004,0.041299999999999996,-0.0095,0.0015,-0.0015,-0.0382,-0.0673,-0.0175,-0.009399999999999999
1973-11,-0.12279999999999999,-0.1386,-0.0794,-0.25920000000000004,-0.1671,-0.1207,-0.2511,-0.07769999999999999,-0.17920000000000003,-0.2096,-0.16699999999999998,-0.14150000000000001,-0.1294,-0.099,-0.21170000000000003,-0.1588,-0.0479,-0.12029999999999999,-0.061399999999999996,-0.1161,-0.0194,-0.1826,-0.11289999999999999,-0.1356,-0.1465,-0.18489999999999998,-0.17300000000000001,-0.31329999999999997,-0.12279999999999999,-0.1335
1973-12,-0.0132,0.0199,0.0235,-0.0353,-0.044000000000000004,-0.0302,-0.08380000000000001,-0.044800000000000006,0.0574,-0.0716,-0.0022,0.1051,0.0329,-0.10800000000000001,-0.035699999999999996,0.0031,0.08310000000000001,0.10339999999999999,0.086,0.0341,0.0454,0.0008,-0.0436,0.038900000000000004,0.0693,-0.0296,-0.008,0.052300000000000006,0.0217,0.0004
1974-01,0.0183,-0.0083,0.0301,0.0883,-0.0038,-0.026000000000000002,0.0965,-0.0252,0.022000000000000002,0.11460000000000001,0.0499,0.049100000000000005,-0.0316,-0.0089,0.11689999999999999,0.0638,0.0484,0.0575,-0.0765,0.0455,0.020099999999999996,0.0098,0.0111,0.0017000000000000001,0.0051,0.0552,0.0776,0.0144,0.0031,0.014199999999999999
